StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q102,Q109,Q109_DO,Q110,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q111,Q112,Q113,Q114,Q115,Q104,Q105,Q106,Q107,Q108,Q100,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,rid,age,pid,SUPNAME,SUPPLIER_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,Q98 - Parent Topics,Q98 - Sentiment Polarity,Q98 - Sentiment Score,Q98 - Sentiment,Q98 - Topic Sentiment Label,Q98 - Topic Sentiment Score,Q98 - Topics,rights_DO
2021-05-18 12:16:43,2021-05-18 12:22:18,IP Address,107.77.224.113,100,335,True,2021-05-18 12:22:19,R_2cjsv5KCXsb0Egy,,,,,40.831207275390625,-73.90670013427734375,anonymous,EN,Yes,,,,26,Female,"$50,000 - $74,999",Single,Bachelor's degree,Asian,Malaysia,1996,,,,,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly Agree,Joe Biden,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a40454-4779-97cc-d7d4-1f3129d150cf,19,,,,Lakisha Williams,Hector Torres,Vivian Chen,Jin Le,Tanisha Weaver,Jian Li,Sam Wang,Peter Yang,Darnell Stone,Grace Li,,,0,Neutral,,,Unknown,Q106|Q107|Q104|Q105|Q108
2021-05-18 12:18:25,2021-05-18 12:22:52,IP Address,174.67.135.155,100,266,True,2021-05-18 12:22:52,R_2ZTt4OfF0zmbHkf,,,,,30.0074005126953125,-90.11499786376953125,anonymous,EN,Yes,,,,47,Male,"$25,000 - $49,999",Single,Bachelor's degree,Hispanic or Latino,mexico,2001,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a404b9-15c1-294c-c04b-23cfb9b8e04b,67,,,,David Hoffman,Dan Patel,Mark Johnston,Cecilia Yang,Eric Li,Ebony Sullivan,William Johnston,Latoya Washington,Jorge Rodriguez,William Johnston,,,0,Neutral,,,Unknown,Q105|Q106|Q107|Q108|Q104
2021-05-18 12:19:27,2021-05-18 12:24:02,IP Address,24.148.86.108,100,274,True,2021-05-18 12:24:02,R_1IGlfF8w0fLqdWi,,,,,41.970306396484375,-87.66400146484375,anonymous,EN,Yes,,,,47,Male,"$25,000 - $49,999",Married,Bachelor's degree,White,Italy,1975,,,,,,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly Agree,Joe Biden,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a40551-cbdb-4913-5c35-445a5dcefa50,47,,,,Jorge Lopez,Alice Le,Dan Wang,Alan Yang,Jesus Rodriguez,Alice Wang,Alex Le,David Wagner,Jin Pham,Javier Garcia,,,0,Neutral,,,Unknown,Q108|Q106|Q107|Q104|Q105
2021-05-18 12:24:58,2021-05-18 12:28:21,IP Address,24.148.86.108,100,202,True,2021-05-18 12:28:21,R_3kn2rlGUhqISXz3,,,,,41.970306396484375,-87.66400146484375,anonymous,EN,Yes,,,,47,Male,"$0 - $24,999",Married,Some college,Black or African American,Mexico,1975,,,,,,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly Agree,Joe Biden,Hispanic,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Filipino,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Low income (Less than $40,100)",Bachelor's degree,60a40551-cbdb-4913-5c35-445a5dcefa50,47,,,,Salvador Martinez,Darnell Carpenter,Latasha Jackson,Thomas Olson,Alejandro Torres,Darnell Carpenter,William Larson,Eric Tran,Andy Le,Wei Nguyen,,,0,Neutral,,,Unknown,Q106|Q108|Q105|Q107|Q104
2021-05-18 12:42:48,2021-05-18 12:48:13,IP Address,107.77.236.56,100,325,True,2021-05-18 12:48:14,R_AuR7swT4XeZYRUt,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,Yes,,,,56,Male,"$75,000 - $99,999",Divorced/Widowed,Some college,Asian,Philippines,1990,,,,,,Somewhat disagree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Joe Biden,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,60a40ad0-cd7e-e79e-5f89-bc5acaa9dbe6,56,,,,Jorge Perez,Jenny Patel,James Hoffman,Ebony Burke,Young Li,Mary Olson,Alan Patel,Peter Tran,Julio Hernandez,Yong Yang,,,0,Neutral,,,Unknown,Q104|Q105|Q107|Q106|Q108
2021-05-18 12:52:55,2021-05-18 12:56:34,IP Address,50.89.205.195,100,219,True,2021-05-18 12:56:35,R_2tf1fhqaeCwnSDn,,,,,28.5977935791015625,-81.302398681640625,anonymous,EN,Yes,,,,43,Female,"$50,000 - $74,999",Married,Bachelor's degree,White,Spain,1980,,,,,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a40d27-9c93-a90e-3f5d-de29fadec697,43,,,,Eric Le,Andrew Chen,Hung Li,Cindy Nguyen,Mark Ryan,Latonya Stone,Mary Ryan,Jenny Le,Guadalupe Gonzalez,Alex Wang,,,0,Neutral,,,Unknown,Q105|Q108|Q107|Q104|Q106
2021-05-18 12:56:15,2021-05-18 12:59:35,IP Address,71.62.40.100,100,199,True,2021-05-18 12:59:35,R_31T9UHKDLvoW33L,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,Yes,,,,20,Male,"$25,000 - $49,999",Single,Master's degree,White,Germany,2001,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Donald Trump,White,,Yes,"Low income (Less than $40,100)",,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Asian Indian,,"Upper income (More than $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Asian Indian,No,"Upper income (More than $120,400)",High school,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",High school,60a40de9-c82a-9441-797f-825d8edf9cd9,20,,,,Minh Wang,Javier Torres,May Patel,Peter Tran,Alex Le,Eric Kim,John Meyer,Andrew Kim,Young Le,Tanisha Burke,,,0,Neutral,,,Unknown,Q107|Q105|Q108|Q104|Q106
2021-05-18 13:05:31,2021-05-18 13:12:32,IP Address,71.226.119.162,100,421,True,2021-05-18 13:12:33,R_1GOJxNYX9yp9w6g,,,,,32.3383026123046875,-111.045501708984375,anonymous,EN,Yes,,,,76,Female,"$75,000 - $99,999",Divorced/Widowed,Bachelor's degree,White,england,1952,,,,,,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",,White,,Yes,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a40ff3-1f77-1589-2a9c-4e863c329883,76,,,,Michael Olson,Young Chen,Robert Snyder,Mark Meyer,Peter Li,Andy Li,David Wagner,Latonya Jackson,Cecilia Kim,Mark Schmidt,,,0,Neutral,,,Unknown,Q105|Q104|Q106|Q107|Q108
2021-05-18 13:16:22,2021-05-18 13:21:21,IP Address,98.213.252.98,100,299,True,2021-05-18 13:21:21,R_245i0hFBRz1MHfP,,,,,42.273895263671875,-89.04740142822265625,anonymous,EN,Yes,,,,27,Female,"$50,000 - $74,999",Single,PhD,White,new york,2008,,,,,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,White,,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,American Indian or Alaska Native,,No,"Low income (Less than $40,100)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",High school,Black or African American,,No,"Upper income (More than $120,400)",Bachelor's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a412a9-513d-f305-0a75-b985c5ca5232,20,,,,Mary Schmidt,Robert Larson,Salvador Rodriguez,Jin Nguyen,Young Pham,Dan Chen,Sam Patel,Latonya Jackson,Jorge Hernandez,Andrew Chen,,,0,Neutral,,,Unknown,Q108|Q104|Q107|Q105|Q106
2021-05-18 13:21:42,2021-05-18 13:25:13,IP Address,98.213.252.98,100,210,True,2021-05-18 13:25:13,R_O8vsAnjyWzHi7p7,,,,,42.273895263671875,-89.04740142822265625,anonymous,EN,Yes,,,,27,Female,"$50,000 - $74,999",Single,PhD,White,je,s,,,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Black or African American,,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",Ph.D. degree,60a412a9-513d-f305-0a75-b985c5ca5232,20,,,,John Hansen,Young Yang,Mark Larson,Jin Le,John Hoffman,Young Pham,Robert Olson,Jennifer Pham,Andrew Le,Mary Hansen,,,0,Neutral,,,Unknown,Q106|Q105|Q108|Q104|Q107
2021-05-18 13:23:11,2021-05-18 13:25:22,IP Address,99.23.140.142,100,131,True,2021-05-18 13:25:23,R_1rMuhpMa8uL7kUS,,,,,34.30889892578125,-83.82489776611328125,anonymous,EN,Yes,,,,22,Female,"$25,000 - $49,999",Single,Bachelor's degree,White,"United States ",1999,,,,,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat disagree,Strongly Agree,Joe Biden,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,60a41440-ff39-2455-42bc-92dee66b2c10,22,,,,Albert Chen,James Hoffman,Michael Larson,Alan Nguyen,John Larson,William Hoffman,Jian Wang,Amy Wang,Michael Ryan,Lakisha Washington,,,0,Neutral,,,Unknown,Q104|Q108|Q107|Q105|Q106
2021-05-18 13:19:35,2021-05-18 13:31:10,IP Address,104.3.44.150,100,695,True,2021-05-18 13:31:11,R_7NYJzx0EvsOo8jn,,,,,33.8791046142578125,-117.9821014404296875,anonymous,EN,Yes,,,,80,Male,"$50,000 - $74,999",Married,Some college,White,Usacitizen,1940,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Donald Trump,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,No,"Upper income (More than $120,400)",Master's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Filipino,Yes,"Upper income (More than $120,400)",Ph.D. degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a41334-d01c-3c2c-704e-0b37e1f1a91a,80,,,,Jesus Gonzalez,Robert Hansen,Li Nguyen,Miguel Hernandez,David Yang,Cindy Wang,Miguel Lopez,Robert Hansen,Cindy Le,Minh Kim,,,0,Neutral,,,Unknown,Q104|Q107|Q105|Q108|Q106
2021-05-18 13:24:28,2021-05-18 13:32:43,IP Address,72.189.235.134,100,494,True,2021-05-18 13:32:43,R_1JOxYU8IIv5w3k4,,,,,28.7593994140625,-81.3511962890625,anonymous,EN,Yes,,,,35,Male,"$75,000 - $99,999",Married,Master's degree,White,Mexico,1990,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a413f5-d857-4a3b-7e15-39090d392023,35,,,,Wei Kim,Minh Kim,Jian Le,Ebony Wood,Cecilia Le,Eric Chen,Mary Meyer,David Schmidt,Jennifer Yang,Jane Kim,,,0,Neutral,,,Unknown,Q107|Q106|Q104|Q105|Q108
2021-05-18 13:55:04,2021-05-18 14:07:57,IP Address,172.58.237.45,100,773,True,2021-05-18 14:07:58,R_QgGWnEpboVRbxLP,,,,,40.8437957763671875,-73.8813018798828125,anonymous,EN,Yes,,,,22,Male,"$50,000 - $74,999",Married,High school degree,White,Mexico,2015,,,,,,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Donald Trump,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,No,"Low income (Less than $40,100)",Master's degree,American Indian or Alaska Native,,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Korean,No,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",High school,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Master's degree,60a41bb9-0dd9-f152-608d-e40729834120,21,,,,Jorge Hernandez,Wei Tran,Sam Chen,Richard Ryan,David Snyder,Richard Johnston,Jennifer Wang,Guadalupe Gonzalez,Robert Ryan,Jin Wang,,,0,Neutral,,,Unknown,Q105|Q107|Q104|Q106|Q108
2021-05-18 13:41:23,2021-05-18 14:08:54,IP Address,72.189.235.134,100,1650,True,2021-05-18 14:08:55,R_2WNe4BpZtQOGZSv,,,,,28.7593994140625,-81.3511962890625,anonymous,EN,Yes,,,,35,Male,"$75,000 - $99,999",Married,Master's degree,White,Non,Non,,,,,,Somewhat disagree,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Donald Trump,White,,No,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Black or African American,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,60a41821-eddd-6f48-30ce-3598b8560c41,35,,,,Cecilia Chen,Darnell Fox,Jermaine Fox,Alex Nguyen,Jermaine Jackson,James Snyder,Andy Yang,Hung Wang,Tanisha Washington,Lakisha Fox,,,0,Neutral,,,Unknown,Q107|Q108|Q105|Q106|Q104
2021-05-18 13:58:21,2021-05-18 14:09:30,IP Address,104.225.168.201,100,669,True,2021-05-18 14:09:31,R_3KDwvYmknZcvoJ9,,,,,32.8007965087890625,-96.78839874267578125,anonymous,EN,Yes,,,,21,Male,"$50,000 - $74,999",Single,Some high school,Hispanic or Latino,mexico,2010,,,,,,Strongly disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",Master's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,No,"Upper income (More than $120,400)",Bachelor's degree,American Indian or Alaska Native,,Yes,"Low income (Less than $40,100)",Ph.D. degree,Asian or Pacific Islander,Japanese,No,"Upper income (More than $120,400)",Master's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Master's degree,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a41c19-bad0-9e7f-ea8b-23519ee8bb30,21,,,,Andy Kim,Thanh Li,Alejandro Martinez,Minh Yang,Dan Le,Yong Tran,Darnell Burke,Jesus Hernandez,Minh Kim,Lakisha Stone,,,0,Neutral,,,Unknown,Q106|Q105|Q107|Q108|Q104
2021-05-18 14:08:08,2021-05-18 14:10:30,IP Address,172.58.237.45,100,141,True,2021-05-18 14:10:30,R_1qghm9LkDYezFRV,,,,,40.8437957763671875,-73.8813018798828125,anonymous,EN,Yes,,,,22,Male,"$50,000 - $74,999",Single,High school degree,Hispanic or Latino,Mexico,2016,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Donald Trump,American Indian or Alaska Native,,Yes,"Upper income (More than $120,400)",Master's degree,American Indian or Alaska Native,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Filipino,No,"Low income (Less than $40,100)",Bachelor's degree,American Indian or Alaska Native,,No,"Low income (Less than $40,100)",High school,60a41bb9-0dd9-f152-608d-e40729834120,21,,,,Jennifer Li,Javier Hernandez,Grace Li,Minh Patel,Tamika Carpenter,Jermaine Wood,Cecilia Nguyen,Jane Nguyen,Albert Le,Jane Tran,,,0,Neutral,,,Unknown,Q107|Q104|Q108|Q106|Q105
